count;dtLSM
388;1143
389;1204
390;1517
391;1427
392;1087
393;1081
394;1087
395;1081
396;1085
397;1085
398;1085
399;1085
400;1088
401;1081
402;1085
403;1081
404;1081
405;1084
406;1084
407;1089
408;1157
409;1171
410;1138
411;1528
412;1457
413;1085
414;1082
415;1083
416;1098
417;1085
418;1116
419;1082
420;1104
421;1112
422;1141
423;1122
424;1107
425;1108
426;1086
427;1152
428;1122
429;1164
430;1527
431;1437
432;1084
433;1082
434;1092
435;1084
436;1084
437;1082
438;1133
439;1081
440;1096
441;1091
442;1087
443;1108
444;1079
445;1079
446;1087
447;1137
448;1188
449;1501
450;1432
451;1092
452;1083
453;1091
454;1084
455;1098
456;1085
457;1096
458;1110
459;1104
460;1109
461;1083
462;1080
463;1106
464;1086
465;1084
466;1151
467;1186
468;1499
469;1440
470;1083
471;1087
472;1099
473;1117
474;1116
475;1124
476;1084
477;1083
478;1086
479;1087
480;1116
481;1083
482;1087
483;1083
484;1097
485;1179
486;1144
487;1191
488;1569
489;1428
490;1097
491;1083
492;1085
493;1084
494;1082
495;1088
496;1109
497;1083
498;1087
499;1082
500;1101
501;1082
502;1105
503;1107
504;1083
505;1085
506;1164
507;1126
508;1208
509;1534
510;1482
511;1083
512;1113
513;1090
514;1084
515;1084
516;1089
517;1134
518;1086
519;1090
520;1083
521;1110
522;1082
523;1081
524;1083
525;1121
526;1109
527;1109
528;1085
529;1168
530;1218
531;1519
532;1429
533;1098
534;1086
535;1082
536;1086
537;1086
538;1085
539;1083
540;1087
541;1085
542;1085
543;1084
544;1085
545;1087
546;1185
547;1083
548;1145
549;1086
550;1119
551;1126
552;1157
553;1196
554;1180
555;1127
556;1152
557;1122
558;1594
559;1484
560;1085
561;1088
562;1137
563;1084
564;1089
565;1083
566;1107
567;1081
568;1087
569;1085
570;1148
571;1086
572;1080
573;1085
574;1083
575;1089
576;1092
577;1190
578;1121
579;1196
580;1496
581;1500
582;1121
583;1087
584;1097
585;1082
586;1101
587;1080
588;1085
589;1081
590;1084
591;1119
592;1086
593;1083
594;1079
595;1089
596;1083
597;1083
598;1104
599;1144
600;1164
601;1218
602;1125
603;1494
604;1432
605;1082
606;1084
607;1107
608;1085
609;1097
610;1082
611;1085
612;1083
613;1087
614;1083
615;1083
616;1086
617;1085
618;1082
619;1085
620;1098
621;1081
622;1088
623;1147
624;1222
625;1122
626;1521
627;1428
628;1123
629;1085
630;1083
631;1080
632;1107
633;1085
634;1084
635;1085
636;1088
637;1087
638;1126
639;1108
640;1088
641;1084
642;1086
643;1082
644;1087
645;1138
646;1185
647;1150
648;1121
649;1129
650;1154
651;1184
652;1151
653;1124
654;1535
655;1483
656;1088
657;1208
658;1083
659;1086
660;1085
661;1081
662;1089
663;1083
664;1084
665;1087
666;1088
667;1082
668;1085
669;1086
670;1108
671;1084
672;1085
673;1165
674;1221
675;1157
676;1121
677;1495
678;1539
679;1086
680;1079
681;1085
682;1087
683;1083
